T_s,boundary_layer_depth,geostrophic_wind,ground_heat_flux,kh_surface,km_surface,max_shear,monin_obukhov_length,near_fold,net_radiation,ri_max,ri_min,sensible_heat_flux,storage,surface_delta,surface_e_xi,surface_wind_speed,t,theta_surface,u_star
174.0947308753155,1.0,10.0,-1222.863229496214,0.1644992159294852,0.1644992159294852,0.451343195923495,-3.0276949507106425,false,247.91345305841622,137.01244354661395,0.7043943647948725,1613.7432898161937,-142.96660726156347,0.0014175616970951068,0.17015432909335254,1.8020092735310813,14170.0,190.444791478927,0.3849864365101218
174.0232713874707,1.0,10.0,-1223.7207433503515,0.1645772677203179,0.1645772677203179,0.4513746369586638,-3.028562921418877,false,247.99891887147302,136.82312005540942,0.7043373292220206,1614.5904117767968,-142.87074955497224,0.001418909552988316,0.17031593239117285,1.8021292762073353,14180.0,190.3741566397465,0.38509058178368716
173.95186031096776,1.0,10.0,-1224.5776762683868,0.1646554376916019,0.1646554376916019,0.4514057930794347,-3.029433802985999,false,248.08422167115074,136.93073332952733,0.704280079139577,1615.436129805491,-142.77423186595342,0.0014202600883331407,0.17047785721091518,1.802248079533096,14190.0,190.303543482942,0.38519472112450537
173.88049709198182,1.0,10.0,-1225.434034896218,0.16473380494987752,0.16473380494987752,0.4514366862255981,-3.0303083978739913,false,248.16936241762696,136.58437347821467,0.7042225725888875,1616.2814335705593,-142.67803625671445,0.0014216146737192417,0.17064026788307207,1.8023658741956707,14200.0,190.2329536512405,0.38529896727610435
173.80918243517831,1.0,10.0,-1226.28981077786,0.16481225839031038,0.16481225839031038,0.4514672633933533,-3.031185561469833,false,248.25434056861266,136.70523966806044,0.7041649044136121,1617.1249626556419,-142.58081130916912,0.0014229713921758928,0.1708029345697391,1.8024824127477512,14210.0,190.16238514847353,0.3854031636830272
173.73791628807723,1.0,10.0,-1227.1450045430731,0.16489090158898853,0.16489090158898853,0.4514975864178034,-3.0320663873416343,false,248.3391564859703,136.53858994906722,0.7041069626292775,1617.967940157765,-142.4837791287216,0.0014243320382759574,0.17096607243612355,1.8025979070527471,14220.0,190.09184004984988,0.3855074539463221
173.6666986352068,1.0,10.0,-1227.9996163775181,0.1649696775313158,0.1649696775313158,0.45152760677990056,-3.0329502633305205,false,248.4238104867612,136.37317286225112,0.7040488314503158,1618.8097100498562,-142.38628318557699,0.0014256956295621535,0.17112956368945456,1.8027122526865147,14230.0,190.02131739782317,0.3856117600692737
173.5955301853372,1.0,10.0,-1228.8536377759535,0.16504857828819566,0.16504857828819566,0.4515573434661012,-3.0338371426426463,false,248.508302028132,136.4661058928707,0.7039904776801327,1619.6501159479108,-142.28817614382524,0.0014270620319701468,0.17129339225667273,1.8028254038806775,14240.0,189.95081714333608,0.38571606773140005
173.5244103988008,1.0,10.0,-1229.7070752143902,0.16512767552303592,0.16512767552303592,0.45158681404335,-3.034727749246069,false,248.59263205025422,136.11653070647367,0.7039318672005687,1620.4900597352278,-142.19035247058332,0.0014284324905476358,0.17145770741743765,1.8029375361375184,14250.0,189.88034078824424,0.38582047927476454
173.45333999565025,1.0,10.0,-1230.559920052197,0.16520686236527285,0.16520686236527285,0.4516159689135912,-3.035620984690474,false,248.67679999866374,136.25248902162218,0.7038730890766514,1621.3282284320728,-142.09150838121218,0.0014298051571802039,0.17162228758770542,1.8030484095694232,14260.0,189.80988642093646,0.3859248440031166
173.3823188846906,1.0,10.0,-1231.4121733837128,0.16528624351009957,0.16528624351009957,0.45164486897297107,-3.0365179520102172,false,248.76080628153625,136.06437836479753,0.7038140326125025,1622.165862654538,-141.99288298928877,0.0014311818502417573,0.1717873507881733,1.803158240348305,14270.0,189.73945613746926,0.3860293071785176
173.3113471053229,1.0,10.0,-1232.2638347361249,0.1653657551215181,0.1653657551215181,0.4516734633224503,-3.037417970155902,false,248.8446511517914,135.9236955853804,0.7037547863993033,1623.002220503653,-141.89373461573678,0.001432561466682884,0.17195276476631965,1.8032669076638326,14280.0,189.66904884865946,0.3861337811377519
173.2404253246952,1.0,10.0,-1233.1148961036574,0.1654453983544596,0.1654453983544596,0.45170177521461047,-3.0383210864629855,false,248.9283341217971,136.00043358836425,0.7036953094412203,1623.8372560140317,-141.79402578857707,0.0014339440298157206,0.17211853231817778,1.803374385847369,14290.0,189.598664681052,0.38623826431928443
173.16955302368962,1.0,10.0,-1233.9653637157244,0.16552523683094722,0.16552523683094722,0.45172981765506903,-3.0392279405588227,false,249.01185610438583,135.6500851895933,0.7036355757446818,1624.671775390573,-141.69455557046285,0.0014353306481726408,0.17228478635663175,1.803480833630111,14300.0,189.52830498296404,0.3863428478092342
173.09873093131284,1.0,10.0,-1234.8152288242459,0.1656051690939334,0.1656051690939334,0.4517575449989442,-3.040137492193508,false,249.09521654065662,135.7989309769254,0.7035756677066799,1625.5045277466606,-141.5940823817582,0.0014367195632905613,0.17245131604493985,1.8035860214060246,14310.0,189.45796795110914,0.3864473884310769
173.0279589224183,1.0,10.0,-1235.6644929309805,0.16568529975393764,0.16568529975393764,0.45178501661134834,-3.041050841410344,false,249.17841587890263,135.58986721966366,0.7035154768753883,1626.3367565754265,-141.49384776554348,0.001438112596566888,0.17261833976812369,1.8036901670181538,14320.0,189.38765567876632,0.38655203141726774
172.95723709046743,1.0,10.0,-1236.5131549143907,0.16576555880370852,0.16576555880370852,0.4518121795564296,-3.0419672451772124,false,249.26145430962967,135.47452837355482,0.7034550956552015,1627.1676416910273,-141.39303246700683,0.0014395085350695051,0.17278571209772964,1.8037931345577398,14330.0,189.3173669573501,0.38665668034850814
172.8865660577237,1.0,10.0,-1237.3612073073155,0.16584595642701558,0.16584595642701558,0.45183906122321316,-3.042886844075648,false,249.34433140358482,135.53369735070615,0.7033944755071121,1627.997247447539,-141.2917087366386,0.0014409075592889675,0.17295345467544565,1.8038949185896793,14340.0,189.2471020888808,0.38676134635414305
172.81594533153358,1.0,10.0,-1238.2086560215969,0.16592654764385428,0.16592654764385428,0.451865669903979,-3.043810187940112,false,249.42704803962633,135.18517823911978,0.7033335987831022,1628.826276924071,-141.19057286284783,0.0014423106308397507,0.17312168279984447,1.803995659565203,14350.0,189.17686225585234,0.38686610846399555
172.74537564335245,1.0,10.0,-1239.0554922797705,0.16600723758675015,0.16600723758675015,0.4518919644448806,-3.0447363066457487,false,249.50960366209745,135.34447317629986,0.7032725402775535,1629.6535560874538,-141.08846014558594,0.0014437161018026282,0.17329019888667885,1.8040951409425998,14360.0,189.10664578813402,0.3869708326809397
172.67485683928777,1.0,10.0,-1239.9017179285465,0.16608812956294114,0.16608812956294114,0.45191800204971394,-3.04566628473693,false,249.59199875280575,135.11512148540479,0.7032111948837916,1630.4803163036263,-140.98659962227407,0.0014451257754130448,0.17345921914515838,1.804193579481189,14370.0,189.03645475113348,0.38707566249087416
172.60438906551283,1.0,10.0,-1240.7473312138459,0.1661691480883697,0.1661691480883697,0.4519437281532613,-3.0465993245051024,false,249.6742334421713,135.025515229044,0.7031496581240454,1631.3056673309275,-140.8841026749103,0.0014465383404115364,0.17362858635617595,1.8042908256061079,14380.0,188.96628783049286,0.3871804936942383
172.5339728967487,1.0,10.0,-1241.5923252390155,0.16625031222700432,0.16625031222700432,0.4519691741086307,-3.0475356579411628,false,249.75630736171024,135.06588475842858,0.7030878742072318,1632.1297825820068,-140.78114998128103,0.0014479541326433715,0.17379834078871803,1.8043868940362469,14390.0,188.8961455018086,0.38728534991130287
172.46360787232405,1.0,10.0,-1242.4367055321113,0.16633166789997367,0.16633166789997367,0.45199434332831506,-3.0484757402703893,false,249.83822135025844,134.7219571893177,0.7030258340881161,1632.9532553788267,-140.67832849645697,0.0014493739574346024,0.17396857900322366,1.8044819055935855,14400.0,188.8260287710394,0.3873902974086366
172.393294719565,1.0,10.0,-1243.28046336522,0.1664131280593634,0.1664131280593634,0.4520191997364229,-3.0494186840411674,false,249.91997486302824,134.88902836356365,0.7029636039914798,1633.7750038534643,-140.5745656252161,0.0014507962993997627,0.17413911930476939,1.804575659646212,14410.0,188.75593612598357,0.38749521309399115
172.32303326140806,1.0,10.0,-1244.1236008631033,0.16649479337435602,0.16649479337435602,0.4520437977173423,-3.0503655445479256,false,250.00156840842723,134.64021341003794,0.7029010832958439,1634.5962308893754,-140.47106161784495,0.0014522229202442536,0.17431017292485682,1.804668368896913,14420.0,188.68586957759703,0.3876002368347623
172.25282369488085,1.0,10.0,-1244.9661156614297,0.16657658367410355,0.16657658367410355,0.45206808148470295,-3.051315477672652,false,250.08300205967114,134.57650365684302,0.702838369863781,1635.4159856366825,-140.36686791558168,0.0014536524236865613,0.17448157244885804,1.8047598717676174,14430.0,188.6158277214679,0.3877052577610748
172.18266654516455,1.0,10.0,-1245.8080014580253,0.16665852669638023,0.16665852669638023,0.4520920861698313,-3.0522688044468955,false,250.16427551062097,134.59698982211162,0.7027754010381106,1636.2345484893135,-140.26227152066735,0.0014550852980859223,0.17465337643275086,1.8048502028725664,14440.0,188.54581120312554,0.38781031169787433
172.11256137789732,1.0,10.0,-1246.649263465232,0.16674066009052382,0.16674066009052382,0.45211581065750106,-3.053225893809064,false,250.24538956709728,134.2615564744765,0.7027121759426951,1637.0524134517125,-140.1577604193833,0.0014565222062026314,0.17482566434391014,1.8049394654481132,14450.0,188.47582087084237,0.3879154533479271
172.04250894184162,1.0,10.0,-1247.4898926979006,0.16682290196049818,0.16682290196049818,0.45213922305859205,-3.0541859147768604,false,250.32634366549794,134.43251536312056,0.7026487531851877,1637.8685559986498,-140.05231963525125,0.0014579617191345859,0.17499826485546602,1.8050274676837488,14460.0,188.40585530846218,0.38802056664396817
171.97250901052456,1.0,10.0,-1248.329891873705,0.16690535288317637,0.16690535288317637,0.4521623757165192,-3.055149918220175,false,250.40713837082677,134.1652206721858,0.7025850358530401,1638.6841840976042,-139.94715385307245,0.0014594056014223568,0.17517138954060016,1.8051144251505196,14470.0,188.33591653251682,0.38812579154460963
171.90256184019827,1.0,10.0,-1249.1692579176206,0.16698792753626895,0.16698792753626895,0.4521852116054796,-3.0561170094146837,false,250.48777369010176,134.12734592691245,0.7025211240109623,1639.498279585366,-139.84124797764366,0.0014608523632074783,0.17534485976325676,1.8052001627191754,14480.0,188.2660030359625,0.3882310098128501
171.83266790510544,1.0,10.0,-1250.0079851387345,0.16707066204161253,0.16707066204161253,0.452207769386256,-3.0570875952157714,false,250.56824938038017,134.12701312493013,0.7024569485714536,1640.3112267183635,-139.73499219924884,0.0014623026410463848,0.17551875184910926,1.8052847344493612,14490.0,188.1961156290971,0.3883362690749291
171.76282679600126,1.0,10.0,-1250.8460784479848,0.16715358629224636,0.16715358629224636,0.4522300437410828,-3.058061963616646,false,250.6485662162028,133.80344609829424,0.7023925163595441,1641.123426420465,-139.62878175627725,0.0014637569634855276,0.17569312917360946,1.8053682271335494,14500.0,188.1262550141588,0.3884416132081162
171.69303929396588,1.0,10.0,-1251.6835284724093,0.16723662202636566,0.16723662202636566,0.452252006261363,-3.059039325034895,false,250.72872360288568,133.9748583088895,0.702327879223236,1641.9338919786603,-139.5216399033652,0.0014652139618940175,0.17586782763519965,1.8054504538967462,14510.0,188.0564198350992,0.38854693097852444
171.62330511185576,1.0,10.0,-1252.5203386577307,0.16731987105409943,0.16731987105409943,0.4522737078374431,-3.0600207388735243,false,250.80872217426364,133.69022842637335,0.702262943302092,1642.7438538764432,-139.41479304444874,0.0014666754269347,0.17604306194093244,1.8055316367552199,14520.0,187.98661214693087,0.3886523643604786
171.55362456816601,1.0,10.0,-1253.3565051820078,0.16740324293650788,0.16740324293650788,0.4522950902297811,-3.061005260550445,false,250.88856186848164,133.67789802008917,0.7021978107177241,1643.5522263915775,-139.30715934108798,0.0014681397753141257,0.17621864225017325,1.805611586772373,14530.0,187.9168303376717,0.3887577877737171
171.48399808540412,1.0,10.0,-1254.1920229751504,0.16748678177076262,0.16748678177076262,0.45231619541126167,-3.0619933782833693,false,250.96824250593468,133.65596201504425,0.7021324063266893,1644.3594930956194,-139.19922761453427,0.0014696077853529402,0.1763946618872403,1.8056903767571308,14540.0,187.84707537535047,0.388863260078326
