T_s,below_radiative_floor,boundary_layer_depth,geostrophic_wind,ground_heat_flux,kh_surface,km_surface,max_shear,monin_obukhov_length,near_fold,net_radiation,radiative_equilibrium_temperature,ri_max,ri_min,sensible_heat_flux,storage,surface_delta,surface_e_xi,surface_wind_speed,t,theta_surface,u_star
278.0,false,1.0,10.0,23.999999999999996,0.006960172216033373,0.006960172216033373,0.07841720080263981,-0.04712741066746082,false,-38.658704395200004,269.70223719007373,0.7741735668530763,0.0341853125776047,8.377263279217651,-54.281441115982346,-0.0016849726051179706,0.0001235054494020532,0.07960133000665515,0.0,280.006,0.0166439022688735
277.97794798409615,false,1.0,10.0,23.735375809153762,0.1744175828024824,0.1744175828024824,0.21486160678803615,-8.7763144492376,false,-38.55126240118045,269.70223719007373,2.778514580448015,0.06823264005306444,179.29893152648924,117.01229331615502,0.0015756943821393506,0.18911552018945033,0.7985328702809672,30.0,279.6912589229512,0.263892187287474
278.17138193291447,false,1.0,10.0,26.056583194973655,0.3042112918625885,0.3042112918625885,0.2821688146267557,-30.800730051302907,false,-39.494584629830456,269.70223719007373,3.566262081566673,0.10348697135975629,188.6229182699364,123.0717504451323,0.004820005554828301,0.5783438934557976,1.0936662070266823,60.0,279.2047805570257,0.40786370867364763
278.33940132903524,false,1.0,10.0,28.072815948422882,0.34499018410599924,0.34499018410599924,0.30513161934102917,-47.783479684396646,false,-40.31556594666324,269.70223719007373,4.398186725345214,0.07664589329457945,169.44681252951426,101.05843063442813,0.006203856754927465,0.7443963948485182,1.2032536542689425,90.0,279.15800825533864,0.4555824292663507
278.4758691541318,false,1.0,10.0,29.710429849581256,0.36101849124805424,0.36101849124805424,0.3139430330869788,-59.98089127606082,false,-40.98347413988773,269.70223719007373,5.435686942913716,0.06351235302229255,152.16820513474602,81.47430114527702,0.006795517569656417,0.8153927684295579,1.245426928494249,120.0,279.17836412702866,0.4741424631293279
278.58559151220373,false,1.0,10.0,31.02709814644481,0.36715832440381785,0.36715832440381785,0.31668476702113596,-69.02053079834823,false,-41.52119582803425,269.70223719007373,6.8440475791928925,0.056019048765347045,137.9376902736745,65.38939629919543,0.007029295758025232,0.8434451313024787,1.2595360258190818,150.0,279.2117414185947,0.48085815827849787
278.67360372620857,false,1.0,10.0,32.083244714502825,0.36867900418238814,0.36867900418238814,0.3165302531075577,-75.83784364521901,false,-41.95298102624412,269.70223719007373,8.518594015229338,0.051284482678908026,126.46887574155136,52.432650000804415,0.007087807356020317,0.8504662783617905,1.2605337947445596,180.0,279.2453245380207,0.4820437449986625
278.74415804839066,false,1.0,10.0,32.92989658068791,0.36784010121358784,0.36784010121358784,0.31490743504339774,-80.9845356659678,false,-42.29941390563425,269.70223719007373,10.327818734728428,0.048116801286496355,117.24490043314536,42.0155899468232,0.007055498680068874,0.8465893718632278,1.2549548726645825,210.0,279.27538932726395,0.48042831274781533
278.8006519743514,false,1.0,10.0,33.60782369221692,0.3657316968267041,0.3657316968267041,0.31251933868191056,-84.82064397601694,false,-42.57699773107407,269.70223719007373,12.101969961664523,0.04593742190967441,109.78989472603702,33.60507330274603,0.00697462346593209,0.8368846886055927,1.2459573182418575,240.0,279.30097272714477,0.47732907106850525
278.84575998011104,false,1.0,10.0,34.149119761332486,0.36292347118646767,0.36292347118646767,0.309734805439056,-87.60402433942875,false,-42.79875784182303,269.70223719007373,13.768815624661062,0.04442928672210301,103.7190653335664,26.771187730410887,0.0068676280026796965,0.8240456984448585,1.235178874579918,270.0,279.32207281907995,0.4734318349555395
278.88158527006095,false,1.0,10.0,34.57902324073142,0.35973049115533606,0.35973049115533606,0.3067561837231943,-89.5322940540449,false,-42.97495893324077,269.70223719007373,15.156214679292482,0.04340214076310192,98.73330154000428,21.179319366032082,0.006746977674101927,0.8095682015517632,1.2235117400300404,300.0,279.33902634501175,0.46911324814767613
278.90978896932864,false,1.0,10.0,34.91746763194373,0.3563342335020731,0.3563342335020731,0.3036978409806169,-90.76345206157781,false,-43.11372220194659,269.70223719007373,16.25069739374105,0.04273366593882534,94.60265945427219,16.57146962038187,0.006619819481552163,0.7943098116515364,1.211458374487449,330.0,279.35226988827054,0.4645880386388852
278.93169143592354,false,1.0,10.0,35.18029723108248,0.3528423245465388,0.3528423245465388,0.3006255681053348,-91.42679286934845,false,-43.22151221008886,269.70223719007373,17.076005021696254,0.042340924886477276,91.15042344560038,12.748614004429044,0.006490341007527381,0.7787730226829723,1.1993076016811917,360.0,279.36224458060246,0.4599817833477355
278.9483496416527,false,1.0,10.0,35.38019569983271,0.3493199120843276,0.3493199120843276,0.2975774526638985,-91.62927540875293,false,-43.303510304089116,269.70223719007373,17.658243591506714,0.04216529794463029,88.24023815050498,9.556532146583152,0.0063610267498993515,0.7632559643995036,1.1872269611976207,390.0,279.3693593193051,0.4553690907987148
278.96061588604846,false,1.0,10.0,35.5273906325815,0.3458069660844007,0.3458069660844007,0.2945754186776593,-91.45970615809523,false,-43.36389886752556,269.70223719007373,18.052914044035287,0.04216397012613026,85.76628939511912,6.874999895012053,0.006233355683479996,0.7479361073326163,1.1753134005658088,420.0,279.37397891709753,0.4507946102428479
278.96918241783567,false,1.0,10.0,35.63018901402801,0.34232819139897475,0.34232819139897475,0.29163181855423514,-90.99181146105359,false,-43.40607791476452,269.70223719007373,18.378569955615816,0.042304834051936545,83.64594829866137,4.609681369868831,0.00610820159741541,0.7329183019036821,1.1636220924243301,450.0,279.37642294705233,0.4462850246039584
278.9746155192785,false,1.0,10.0,35.695386231341665,0.3388988774513074,0.3388988774513074,0.28875329015324813,-90.28668569515297,false,-43.432830899409055,269.70223719007373,18.832734504150906,0.04256328487326627,81.81427826887837,2.6860611381276485,0.005986068855219229,0.7182630688151337,1.1521832473669507,480.0,279.3769689630951,0.4418560903455228
278.9773816305214,false,1.0,10.0,35.728579566256705,0.3355284242087722,0.3355284242087722,0.2859430501080544,-89.39482103462642,false,-43.44645203181125,269.70223719007373,19.146950403889125,0.04292012439798241,80.21992882603377,1.0448972279658122,0.005867233855620781,0.7040035738578575,1.1410120934915449,510.0,279.3758572043629,0.4375168509511207
278.9778675856965,false,1.0,10.0,35.734411028358174,0.3322225105613861,0.3322225105613861,0.28320227650635155,-88.35784309363139,false,-43.44884505759495,269.70223719007373,19.142014364172493,0.04336013243128059,78.82203750609852,-0.3612185798546008,0.0057518314428731815,0.6901559968393008,1.130114887992351,540.0,279.3732955243036,0.43327220388089666
278.97639628952845,false,1.0,10.0,35.71675547434142,0.3289844369095841,0.3289844369095841,0.2805309400563812,-87.20998046619559,false,-43.44159988109999,269.70223719007373,19.190408589699878,0.04387107604911278,77.58788824782397,-1.5704671076174392,0.005639908016267912,0.6767259045308694,1.1194925403351348,570.0,279.3694639625602,0.4291244708744971
278.97323904133737,false,1.0,10.0,35.67886849604838,0.3258159808499678,0.3258159808499678,0.2779283136795842,-85.97933011367248,false,-43.42605287458531,269.70223719007373,19.631481343087195,0.04444299156437134,76.49112075958195,-2.6138006110517438,0.005531455024279175,0.6637122698380646,1.1091428464962363,600.0,279.36451880893316,0.4250743843340225
278.96862514595045,false,1.0,10.0,35.623501751405456,0.3227179363430445,0.3227179363430445,0.2753932827898392,-84.68891145516274,false,-43.40333395606126,269.70223719007373,19.650300577902353,0.045067662028811725,75.51036707701563,-3.5164686304510866,0.00542642986667795,0.651109979972494,1.0990618371812786,630.0,279.35859606985116,0.42112169738006694
278.96274954504344,false,1.0,10.0,35.55299454052124,0.31969044965784776,0.31969044965784776,0.2729245257132037,-83.3575468434905,false,-43.37440400459491,269.70223719007373,19.58398058111447,0.04573822939297097,74.62819793690277,-4.299200608213383,0.0053247688137073035,0.6389113867017697,1.0892445637812511,660.0,279.3518144358713,0.41726555356427064
278.9557788982067,false,1.0,10.0,35.46934677848025,0.3167332483665411,0.3167332483665411,0.2705206239683525,-82.0006043122951,false,-43.34008469859839,269.70223719007373,20.05784661127221,0.04644890504458709,73.8303082916694,-4.979123185409243,0.005226395650884301,0.6271073436893397,1.0796856073065326,690.0,279.34427778316444,0.413504733719458
278.9478564216106,false,1.0,10.0,35.37427705932714,0.3138457919638704,0.3138457919638704,0.26818013391118867,-80.6306123978446,false,-43.301082274341695,269.70223719007373,20.063497718939608,0.04719474134071859,73.10488466043627,-5.570474673232567,0.005131227264942265,0.615687876782942,1.0703793862767181,720.0,279.33607725347724,0.4098378131577284
278.93910577454835,false,1.0,10.0,35.269269294580226,0.3110273540947342,0.3110273540947342,0.2659016176458815,-79.25775194541295,false,-43.2580066215732,269.70223719007373,20.054525367900897,0.04797145969437834,72.44211334268417,-6.085162573469262,0.005039176693208597,0.6046425499278353,1.061320286063424,750.0,279.3272930319764,0.4062632400435543
278.929634230373,false,1.0,10.0,35.15561076447579,0.30827709358459593,0.30827709358459593,0.26368366349047556,-77.89027420516622,false,-43.21138687244661,269.70223719007373,20.597974492027127,0.04877532618925144,71.8337953000258,-6.533202336896601,0.004950155641019075,0.5939607672443754,1.0525027797496194,780.0,279.31799585262195,0.40277940484272573
278.91953523289305,false,1.0,10.0,35.03442279471665,0.30559410115432906,0.30559410115432906,0.2615249043470845,-76.53484749975914,false,-43.161683975815265,269.70223719007373,20.50111606785308,0.04960303518771123,71.27303808467344,-6.923068685858468,0.004864076083092593,0.5836319651848954,1.043921491419239,810.0,279.30824822296415,0.39938468288477774
278.908890491006,false,1.0,10.0,34.90668589207189,0.3029774132765111,0.3029774132765111,0.2594240119548433,-75.19682030293883,false,-43.10930100535677,269.70223719007373,20.783980905793857,0.05045163441273578,70.75401989480832,-7.261967002620338,0.004780850735974696,0.5736456692264711,1.0355711774833378,840.0,279.2981055325369,0.39607743978773424
278.8977717213822,false,1.0,10.0,34.77326065658622,0.30042604567476827,0.30042604567476827,0.25737970419109857,-73.88046080948826,false,-43.05459173958934,269.70223719007373,21.158799379965032,0.0513184675307681,70.27179768804663,-7.556054708128926,0.004700394118783183,0.563991621153642,1.0274467793252513,870.0,279.2876169578375,0.39285606337051837
278.88624207361033,false,1.0,10.0,34.63490488332399,0.29793900107138627,0.29793900107138627,0.2553907462292124,-72.58914605011105,false,-42.99786768154814,269.70223719007373,21.090448869050093,0.05220110313371773,69.82214906153571,-7.810623503336423,0.004622622755003754,0.5546598032735601,1.0195434037180908,900.0,279.2768262133753,0.38971896493030017
278.87435732069144,false,1.0,10.0,34.49228784829734,0.29551527259054394,0.29551527259054394,0.2534559402716192,-71.32550286274486,false,-42.93940392500997,269.70223719007373,21.757153761259108,0.053097317848404706,69.40145915291626,-8.030232620391047,0.004547455227198173,0.545640444981712,1.0118563050704499,930.0,279.2657722806501,0.3866645780358957
278.8621668690344,false,1.0,10.0,34.34600242841293,0.29315386429925977,0.29315386429925977,0.25157413509681875,-70.09155528825319,false,-42.87944413302819,269.70223719007373,21.728128214507425,0.05400504827292928,69.00661140699012,-8.218835154451,0.004474812751473224,0.5369240916933713,1.0043809172730245,960.0,279.25448992193554,0.3836913780156014
