T_s,below_radiative_floor,boundary_layer_depth,geostrophic_wind,ground_heat_flux,kh_surface,km_surface,max_shear,monin_obukhov_length,near_fold,net_radiation,radiative_equilibrium_temperature,ri_max,ri_min,sensible_heat_flux,storage,surface_delta,surface_e_xi,surface_wind_speed,t,theta_surface,u_star
278.0,false,1.0,10.0,23.999999999999996,0.006960172216033373,0.006960172216033373,0.07841720080263981,-0.04712741066746082,false,-38.658704395200004,269.70223719007373,1.7229549587885036,0.0341853125776047,8.377263279217651,-54.281441115982346,-0.0016849726051179706,0.0001235054494020532,0.07960133000665515,0.0,280.006,0.0166439022688735
277.97303107224394,false,1.0,10.0,23.67637286692729,0.007232936572639809,0.007232936572639809,0.15366483151223567,-0.25811453821813407,false,-38.52730967311618,269.70223719007373,4.126093287839402,0.030313822225139817,8.767567770402646,-53.436114769640824,-0.0014404071097161007,0.0001444307914693771,0.24534067510535199,10.0,279.99331879410045,0.02978702353144437
277.947349963604,false,1.0,10.0,23.3681995632478,0.014468097238624834,0.014468097238624834,0.17751160654404768,-1.2815260736448095,false,-38.402224849280174,269.70223719007373,4.036512756977888,0.03528441701394562,17.845824346492126,-43.92460006603585,-0.00019056845884571935,0.001041255768485799,0.5733076892953554,20.0,280.0031172208272,0.06439981132106101
277.97858976446173,false,1.0,10.0,23.74307717354077,0.17641517415590807,0.17641517415590807,0.2172832612356863,-8.914143045914765,false,-38.55438892696401,269.70223719007373,4.163885026488078,0.06769911101515333,181.09196772690964,118.79450162640487,0.0016122546830079324,0.19349976108688144,0.8030447184291031,30.0,279.68944002241506,0.2661477727284716
278.0440573594773,false,1.0,10.0,24.52868831372734,0.2435373337065903,0.2435373337065903,0.25191023195164075,-16.711909255053154,false,-38.873437568255724,269.70223719007373,4.372673883137493,0.11046237620739366,199.80553913025463,136.40341324827156,0.0030836647727800403,0.37000733896099425,0.9443797327159676,40.0,279.41144209189355,0.3391103965614953
278.1121154602489,false,1.0,10.0,25.345385522986813,0.28577337654968926,0.28577337654968926,0.2750610062103896,-24.92818276319582,false,-39.20534974140281,269.70223719007373,4.618205398150848,0.11216562360093683,199.27173509469918,134.72099983030955,0.004251540372434522,0.5101338514379792,1.0487989858093838,50.0,279.27429355570706,0.3871167960038916
278.1782328887202,false,1.0,10.0,26.138794664642088,0.3150162222637132,0.3150162222637132,0.2917249714290951,-32.7991483878085,false,-39.52803089313369,269.70223719007373,4.875949629934843,0.09713457962644176,195.15099518778766,129.48416963001188,0.005169698416916976,0.6203041128419684,1.1266243054018106,60.0,279.21072466425176,0.421251072757185
278.24144386909586,false,1.0,10.0,26.897326429150326,0.33619996932429785,0.33619996932429785,0.3041977488709366,-40.06725969933849,false,-39.83674255366617,269.70223719007373,5.1540596729760315,0.08538037564857048,190.00353569609007,123.26946671327357,0.005890816091415658,0.7068332999882889,1.1850218449728533,70.0,279.1833611456796,0.44632068511805284
278.30144828058303,false,1.0,10.0,27.617379366996374,0.3519750797352077,0.3519750797352077,0.3136999277677122,-46.70553878079173,false,-40.129988603435436,269.70223719007373,5.423105310846144,0.07643564628896776,184.46831216849532,116.7209441980635,0.0064583821341449915,0.774938116737907,1.2292437279560329,80.0,279.1749396288307,0.4651145875810221
278.35815621672987,false,1.0,10.0,28.297874600758405,0.3639410705578776,0.3639410705578776,0.3210038875724293,-52.75944409615916,false,-40.407298921857944,269.70223719007373,5.725052951436036,0.069542317854479,178.82246108584567,110.11728756322933,0.00690630376103501,0.8286866195439002,1.2630104025033484,90.0,279.17707295697636,0.4794065904912053
278.41158341029535,false,1.0,10.0,28.9390009235442,0.37313157649752804,0.37313157649752804,0.3266422408058471,-58.29047294649326,false,-40.6687210221279,269.70223719007373,6.022903512860698,0.0641171272338811,173.22622330911238,103.61850136344029,0.0072605244915082846,0.8711916353079409,1.2889476657895649,100.0,279.18533291413496,0.49038101235614195
278.4618086916235,false,1.0,10.0,29.54170429948203,0.3802467392126992,0.3802467392126992,0.33099762429924257,-63.35809945564172,false,-40.91461327560506,269.70223719007373,6.3310466781811465,0.059756749253103245,167.77843675620483,97.32211918111773,0.007540839609039167,0.9048283826335513,1.3089302409281733,110.0,279.19720152761727,0.49885692135612925
278.5089490716508,false,1.0,10.0,30.107388859809813,0.3857777734827385,0.3857777734827385,0.3343516499753333,-68.01461885166117,false,-41.145523587885975,269.70223719007373,6.671182467447936,0.05618576988270891,162.53894569768687,91.28603324999108,0.007762412068125328,0.9314162890197772,1.3243183981746278,120.0,279.21116226652686,0.505416958080175
278.5531434818571,false,1.0,10.0,30.637721782285098,0.39007898353933523,0.39007898353933523,0.3369152699169813,-72.30439841106003,false,-41.36211000998941,269.70223719007373,7.033117955563539,0.05321366356386386,157.54168890150345,85.54185710922894,0.00793693509008563,0.9523584614301972,1.3361156998872796,130.0,279.2262622413455,0.5104853837785063
278.59454197916,false,1.0,10.0,31.134503749919986,0.3934118337992626,0.3934118337992626,0.33884885373954987,-76.26465977572349,false,-41.56508785386205,269.70223719007373,7.390491968004441,0.05070590139873567,152.80324553193392,80.10365392815189,0.008073500496790951,0.9687458661766482,1.3450744855035979,140.0,279.2418841636264,0.5143774003290629
278.6332985767256,false,1.0,10.0,31.599582920707462,0.395973005229902,0.395973005229902,0.34027589831026284,-79.92660205452775,false,-41.75519442514701,269.70223719007373,7.755925263040773,0.04856537582511121,148.32866753009438,74.9738901842399,0.00817923734711028,0.9814339545848387,1.3517670644636977,150.0,279.257620039599,0.5173312608409107
