T_s,below_radiative_floor,boundary_layer_depth,geostrophic_wind,ground_heat_flux,h_decoupling,h_energy_floor,h_max_energy_gradient,kh_surface,km_surface,max_negative_de_dz,max_shear,monin_obukhov_length,near_fold,net_radiation,pr_t_face_max,pr_t_face_min,pr_t_surface,radiative_equilibrium_temperature,ri_max,ri_min,sensible_heat_flux,storage,surface_delta,surface_e_xi,surface_wind_speed,t,theta_surface,u_star
263.1284833959823,false,149.0,8.0,13.541800751787605,150.0,110.0,2.0,0.03864179267095895,0.03864179267095895,0.002735177539183717,0.1763155588458728,-14.252883829336962,false,-26.80316477731617,1.0,1.0,1.0,256.3868557711529,3.9957707486294836,0.08165936937868302,3.0566529193692604,-37.28831260973452,0.006496592407496582,0.009422816749339605,0.34219467118239083,6420.0,263.2603204868663,0.0813111786193538
263.12543609982345,false,149.0,8.0,13.505233197881351,150.0,110.0,2.0,0.03873214548811541,0.03873214548811541,0.002742951602161689,0.17652725503814862,-14.32979669616949,false,-26.790573964779412,1.0,1.0,1.0,256.3868557711529,3.9753494672921463,0.08126461232950814,3.0563750039712705,-37.239432158689496,0.006512273668483709,0.009468587468450307,0.342602728266466,6450.0,263.2569536874953,0.08145470740185011
263.1223916911529,false,149.0,8.0,13.468700293835127,150.0,110.0,2.0,0.038822248431958056,0.038822248431958056,0.0027506981191500607,0.17673811419252955,-14.406847902923749,false,-26.777995519580884,1.0,1.0,1.0,256.3868557711529,3.9549172988619734,0.08087307718885675,3.056073135525279,-37.19062267789073,0.006527910934126255,0.009514340885780289,0.34300916009152443,6480.0,263.25359107891643,0.08159775372983755
263.11935006489557,false,149.0,8.0,13.432200778746845,150.0,112.0,2.0,0.03891209782485248,0.03891209782485248,0.002758416936404398,0.1769481305942503,-14.48403495454555,false,-26.765429006356328,1.0,1.0,1.0,256.3868557711529,3.9344796556099104,0.08048473714589682,3.055747217119027,-37.14188256798415,0.006543503578937887,0.009560074219299497,0.3434139560554102,6510.0,263.25023254908996,0.08174031273627386
263.1163111166728,false,149.0,8.0,13.395733400073821,150.0,112.0,2.0,0.039001690093019674,0.039001690093019674,0.0027661079331416927,0.17715729878059686,-14.561355348683074,false,-26.75287399268086,1.0,1.0,1.0,256.3868557711529,3.914041814806123,0.08009956560213359,3.05539716806776,-37.09321022468692,0.006559050995306829,0.009605784724829224,0.34381710605101895,6540.0,263.2468779870136,0.08188237972506882
263.11327474280245,false,149.0,8.0,13.35929691362935,150.0,112.0,2.0,0.0390910217660566,0.0390910217660566,0.0027737710222372203,0.17736561353776775,-14.638806574801464,false,-26.740330049067325,1.0,1.0,1.0,256.3868557711529,3.8936089174977875,0.07971753617664638,3.055022923862976,-37.0446040388337,0.006574552593411225,0.009651469696546422,0.3442186004607061,6570.0,263.24352728272265,0.08202395016972483
263.1102408402989,false,149.0,8.0,13.322890083586797,150.0,112.0,2.0,0.039180089476464126,0.039180089476464126,0.0027814061509517374,0.17757306989779248,-14.71638611339288,false,-26.727796748966625,1.0,1.0,1.0,256.3868557711529,3.873185968083308,0.07933862271104561,3.0546244360990746,-36.99606239645435,0.006590007801135942,0.009697126467484645,0.34461843015079513,6600.0,263.24018032728986,0.08216501971200017
263.1072093068732,false,149.0,8.0,13.286511682478247,150.0,112.0,2.0,0.03926888995917876,0.03926888995917876,0.0027890133016275076,0.17777966313550628,-14.794091435053861,false,-26.715273668766883,1.0,1.0,1.0,256.3868557711529,3.852777833330818,0.07896279927399269,3.054201672425392,-36.94758367881974,0.006605416063990138,0.009742752410029662,0.34501658646618466,6630.0,263.2368370128257,0.08230558416059049
263.1041800409327,false,149.0,8.0,13.250160491192446,150.0,112.0,2.0,0.03935742005111053,0.03935742005111053,0.0027965924923954305,0.17798538876558145,-14.871919999600815,false,-26.702760387792296,1.0,1.0,1.0,256.3868557711529,3.8323892422750965,0.07859004016552835,3.0537546164879177,-36.89916626249682,0.006620776845026069,0.00978834493641095,0.3454130612250536,6660.0,263.23349723247804,0.08244563948983111
263.10115294976305,false,149.0,8.0,13.213835397156572,150.0,112.0,2.0,0.03944567618716985,0.03944567618716985,0.00280414334012051,0.17819024152794233,-14.949869417245198,false,-26.690256522097684,1.0,1.0,1.0,256.3868557711529,3.8120242266012307,0.07822031891526253,3.0532831459888663,-36.850808773265385,0.006636089537398951,0.009833901238983329,0.3458078444243585,6690.0,263.2301608851111,0.08258518103796363
